AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Eye
-0.009391511437884392,-0.0679517977209573,-0.30149775799151673,-0.06215183896519579,0.01018194965128757,-0.018546549384586428,0.6020050111321094,0.3509059086978202,-0.003831693061366774,0.2654703708520058,0.40589894890141587,-0.10619753126914218,0.005753048535486567,-0.007659732254133349,0
-0.019722763564036867,-1.0132790906665374,-0.3865690730846885,-0.13091641829729922,-0.3485847615034623,-0.009157632133882623,-0.5615284606864334,-0.057394506363218155,-0.0070432095083225845,-0.40322362364182035,-0.31113781745677127,-0.34648302089432914,-0.02194634045489495,-0.01577781747984594,0
-0.011627655056999841,-0.3660965649746718,-0.07802993761258531,0.31622106584750675,0.06992782762588372,-0.008717079648627193,0.027346327447293126,0.036946474761161086,-0.009455763327011337,0.028629930885053747,-0.05418645232326337,-0.2327544677965819,-0.012708594226602614,-0.011349640163852665,0
-0.0033646678998787895,-0.11944588722647406,0.07094860930668347,-0.4576320293678421,-0.27368383155481085,-0.010771084092870177,-0.32313532454315325,-0.1361140912624496,-0.006643728194189233,0.22364304544500044,0.27056419498612294,0.17207970928240898,-0.0013449198932986971,-0.00677467243959449,1
0.0024909394150413417,-0.602328205157552,0.028412951760107014,-0.595161188032049,-0.15419207560564507,-0.006517177952773836,1.092734001243544,0.6336225501842117,-0.0008199172714774609,0.33500150919093635,1.0688545757808026,0.9060112612690078,0.025641209830580672,-0.0034531796721871772,1
0.009723151660648126,0.9388878900813978,1.954344529064797,1.2279387566994215,1.0415998138077438,0.005806848712683555,1.1348355413422402,1.3405673048435354,0.007013049672317373,1.2405359436516898,1.5558486415266621,1.1968701855689061,0.027060803516337852,-0.0032315549381400736,0
0.027112022236320164,-0.6536219285560391,0.3157880039651166,-0.42341745818798515,-0.6921964206841569,-0.019865346109928923,0.15337756111937106,0.6651716445212534,0.006409911217645185,1.0732266420236685,2.8545874203277912,1.5765409951512253,0.12436183219230068,0.013373030655597246,1
-0.024715474617526757,-0.3967525793495444,-0.7056902501903386,-0.9393195216648793,-0.049563928323308575,-0.00857118239701656,0.7001508091544012,-0.5600359025486358,-0.010662040236355712,-0.1940869966067934,-0.2570566779779709,-0.5361950758448272,-0.03189042110244169,-0.016811106824299257,0
-0.035217962966764396,0.8465191147427115,-0.4504763049107855,0.7291439788124559,-0.13932846693878928,-0.010038737104393484,-0.365236864641862,-0.8271311478098794,-0.020300506060695483,-0.8907564100416624,-1.799292489652018,-1.0170127547765466,-0.08195706670255641,-0.02515081678405908,0
0.020742706252143927,1.3191827612155016,1.4437091474932828,2.2775210431878716,1.6393500368608516,0.004485191256917262,1.8076400230493608,1.6548330406669687,0.011231102371550705,1.3100670819906204,1.0282277685625683,1.2474436202436172,0.021022336716434505,0.00023672823753227048,1
0.0016280431536111024,0.49708062409050996,0.6454912227043135,0.5057429552262018,0.503304025422059,-0.003141516052764558,0.3496691571639424,0.5080387766095368,-0.0036319524042999203,0.7530031572518479,0.9200654896049195,0.5643322026130753,0.009305495173503072,-0.0056679878910086585,0
0.023324679890431455,0.4149305202101206,-0.024704747420035117,0.5745075345583053,0.1745559749081937,-0.011211636578125609,0.027346327447293126,-1.078298694959201,-0.020300506060695483,-0.11070395180192498,0.5140612278590647,0.3240467129878883,0.018896408611422923,0.00348338667915738,1
-0.011627655056999841,-0.08858950674457178,-0.0141227057864883,-0.13091641829729922,0.14482875757450864,-0.009744081870748685,-0.32313532454315325,0.22532213512317326,-0.0064439875371223795,0.23749495191096304,-0.5818073252873571,-0.0936158475207951,-0.009869406855088256,-0.010907829817408145,1
-0.012833023764600719,0.06549202955791908,-0.09919402087967893,-0.5092893231100017,-0.06442753699016436,-0.006222522719128776,-0.15500255077239142,0.24094353134832106,-0.0070432095083225845,0.07045725629205914,-0.09481325954149764,-0.333901337145982,-0.01874706102650533,-0.01349105317854163,0
-0.005087102849737827,1.1136071354074941,0.3369520872322102,1.159174177367318,1.2805833257061283,0.000817734853686983,0.9385439452976814,1.717624927454306,0.008019585924594895,1.1289058738966364,0.5412337028167088,0.4631853332636527,0.01782998213529326,-0.008398001660407045,1
-0.011973485076172226,-0.2735274235289649,-0.0141227057864883,-0.26844557696150606,-0.1241734149647605,-0.009157632133882623,-0.05685675275009953,0.11535975777364625,-0.011864400662228462,-0.06887662639491961,0.09460263385259572,0.2860549620615241,-0.025138695036036194,-0.00876641680271918,0
-0.017654498595005445,-0.3660965649746718,-0.003540664152941486,-0.5780539024421052,-0.18421073624652964,-0.016346647688732813,-0.645731540883826,-0.308868355399314,-0.011464919348094753,-0.18023509014083083,0.08114830159202957,-0.030214029416413744,-0.011289000540845435,-0.011054620225673046,1
-0.002676365434535463,0.01419830615943204,0.30499847131916175,0.40242836774188245,0.42869453878060704,-0.00783597467811633,0.6159477289570086,0.20970073889802548,-0.008652884215272294,0.09816106922398429,0.35181780942259144,0.007777721509950472,0.006466307801989344,-0.004634698546555212,1
-0.017654498595005445,-0.08858950674457178,-0.30149775799151673,-0.6297111961842649,0.04020061029217213,-0.01150343108134661,-0.6175727186100165,-0.5915849968856776,-0.016685591816133983,-0.13840776473382546,0.027067162113205152,-0.017632345668066665,0.002913861163972839,-0.01171949442781449,1
-0.006806180226595115,-0.2324523715887657,0.2838343880520681,0.4195356533318262,0.3986758781397225,-0.006808972455994837,0.3496691571639424,0.8223045124329701,-0.010258642438750378,0.07045725629205914,0.6765684567320017,0.43777526608563555,0.01072508885926025,-0.00847139686453956,0
-0.012315957522342862,0.1991362229438252,-0.31207979962506355,0.02405546292917987,0.09994648826676827,-0.009889979122359316,0.15337756111937106,-0.2616978648371244,-0.0186947478372174,-0.3891001111667401,-0.43301823911149806,-0.6375886448755728,-0.029044308883680214,-0.01142447448963487,1
-0.013521326229944045,0.5896497655362168,0.007248868493013385,1.2624887648516374,0.06992782762588372,-0.010184634356004115,-0.3933956869156591,-0.45007352519910876,-0.011864400662228462,-0.5284339938536942,-0.6765152719844159,-0.2199260843668894,-0.04289400337887097,-0.014892757665307082,1
-0.014901288733632445,0.11698611906343585,-0.12056559515918062,0.40242836774188245,0.09994648826676827,-0.008422424414982392,0.2936248992403593,-0.43445212897396096,-0.011664660005161608,0.23749495191096304,-0.31113781745677127,-0.2704995190416007,-0.015194614388489456,-0.014007697850768355,1
-0.013521326229944045,-0.29416513255257026,-0.3865690730846885,-0.6813684899264246,0.12967370560045335,-0.006957730438029267,-0.2392056309697841,-0.1673568837127173,-0.008449227074733815,-0.13840776473382546,0.10832077654967368,-0.3970564555690404,-0.0034777728455580234,-0.010832995491625943,0
-0.017654498595005445,-0.1398832301430588,-0.05665836333308362,0.02405546292917987,-0.004681659015568221,-0.010038737104393484,-0.3794529690907723,-0.2457701667252025,-0.010458383095817233,-0.08272853286085748,-0.06764078458385352,-0.43504820649540465,-0.01093583333121792,-0.01157126489789977,0
-0.019722763564036867,-0.7564097414600428,-0.42910473063128385,-0.5263966086999455,-0.4083306394780584,-0.012679191285502532,-0.6175727186100165,0.16253024833583588,-0.014876176452117418,-0.4309274365737455,-0.270511010238537,-0.25791783529325363,-0.03401634920745327,-0.014819362461174697,1
-0.0037071403460497312,0.22999260342572747,0.10290222521973195,-0.010494545223036096,0.08508287959991248,-0.00798473266015076,0.20942181904296664,0.3352845124727003,-0.00342829526376144,0.4048042535389846,0.17585624828906424,0.09634290711102599,7.467379245848162e-05,-0.006848067643727006,1
-0.021099368494723516,-0.263308752070668,-0.31207979962506355,-0.595161188032049,0.04020061029217213,-0.010771084092870177,0.27968218141546003,0.0838106634366044,-0.011464919348094753,-0.4309274365737455,-0.5680891825903032,-0.38447477182069334,-0.02975756815018236,-0.014671132931259979,0
-0.02041106602938019,-0.7359723985434581,-0.34403341553811206,-0.595161188032049,-0.3185661008625512,-0.01590609520347738,-0.6596742587087253,0.036946474761161086,-0.014276954480917214,-0.793249852761689,-0.17580306354150235,-0.2833279024712932,-0.023719101350279014,-0.013342823648627043,1
-0.004052970365222116,0.20935489440212213,0.48593063415147897,0.0411627485191236,0.294047730857386,-0.004903725993786282,0.4478149551862343,0.586452059622022,-0.0054374512848445015,0.5579900426919259,0.7575582607319824,0.42519358233728843,-0.0002854182644161506,-0.006996297173641594,0
-0.01042228634939866,-0.7255533609781406,0.2624628137725664,0.02405546292917987,0.32406639149827055,-0.004903725993786282,0.4478149551862343,0.9007177954454553,-0.0028290732925608784,0.6136692745648691,0.5681423673378891,0.2606448948834845,0.016410388449536083,-0.0052981336270468355,1
-0.011802248853086755,0.3121427073061168,0.0497845260396087,-0.06215183896519579,-0.37831197883714734,-0.01150343108134661,0.0833905853708887,-0.3872816384117713,-0.00965550398407819,-0.36139629823481495,-0.13517625632326807,-0.10619753126914218,-0.02194634045489495,-0.009652915738907595,0
0.01626370386791014,0.7539499732970046,1.5926876944125516,2.070891868219233,2.1773543819393635,0.012260656548633512,2.368629375533289,2.0475120595028593,0.013843396847306311,1.922810238602361,2.4485831585819127,1.6396961135742836,0.05405385808746434,0.0031883667409777603,1
-0.015414997402888552,-0.32482114692745195,-0.0460763216995368,-0.2342310057816186,-0.3185661008625512,-0.013116883040334164,-1.0383147329729812,-0.779960657247662,-0.019901024746561774,-0.6677678765406728,-0.45992690363265437,-0.47303995742176885,-0.019813487502634994,-0.014302717788947974,1
-0.00766907648802566,-0.08858950674457178,0.3157880039651166,0.2648992090777061,-0.10930980629790471,-0.006222522719128776,0.4759737774600438,0.2568712294602151,-0.008652884215272294,0.6275211810308318,0.5140612278590647,0.3746201476625772,0.005399881325859681,-0.007586337050000833,1
-0.021270604717808683,0.47664328117392524,-0.4930119624573808,-0.30299558511372204,0.055064218959027925,-0.010330531607614745,-0.05685675275009953,-0.1361140912624496,-0.015682972047328443,-0.5145820873877562,-0.5818073252873571,-0.7638988817216671,-0.02585195430253834,-0.015556192745798836,0
-0.016794959906576645,-0.407171616914871,-0.08861197924613212,-0.4747393149577858,0.01018194965128757,-0.010771084092870177,-0.2531483487946709,-0.2301487705000547,-0.015079833592656255,-0.305717066361847,-0.05418645232326337,-0.34648302089432914,-0.015554706445364087,-0.013416218852759558,0
-0.009905220107140804,-0.11944588722647406,0.07094860930668347,0.05827003410906733,-0.30370249219572193,-0.009157632133882623,0.0691744809219784,0.27249262568536287,-0.008852624872339149,0.014778024419115866,-0.32459214971736144,0.007777721509950472,-0.009516239645460741,-0.009062875862548487,1
-0.0064637077804244785,0.2608489839076298,0.09232018358620402,0.5399575264060893,0.24945690485684513,-0.010625186841259546,-0.3091926067182664,0.20970073889802548,-0.012068057802766942,0.05660534982612125,-0.0001053128444389595,0.058351156184661766,-0.006677052273947013,-0.008988041536766283,1
0.018503205060027034,0.5381556760307092,0.2732523464185213,0.31622106584750675,-0.37831197883714734,-0.013997988010845026,-0.4073384047405583,0.02101877664926701,-0.006240330396583543,0.3629769281319792,1.1498443797807834,0.8046176922382622,0.03700488416388459,0.004369885615345795,1
-0.007840312711110827,0.02441697761772897,0.028412951760107014,0.4883002326639296,0.18971102688224897,-0.006371280701163206,-0.5615284606864334,0.3196631162475525,-0.0028290732925608784,0.19566762650395764,0.10832077654967368,-0.2199260843668894,-0.009163072435833855,-0.010464580349313938,0
-0.009733983884055334,-0.7461910700017459,-0.003540664152941486,-0.905104950485007,-0.4380578568117435,-0.01561143996983258,0.41992951953644825,0.3352845124727003,-0.004235090858972108,0.543866530216821,1.0282277685625683,0.47576701701199975,0.028127229992467515,-0.002346495123601346,1
-0.0002656280193334055,0.14784249954533815,0.49672016679745273,0.35077107399972274,-0.07958258896419314,-0.010916981344480808,-0.47759876711305177,-0.4029030346369191,-0.014073297340378377,-0.013197394521951634,0.14894758376790793,-0.017632345668066665,-0.0013449198932986971,-0.007734566579915421,1
-0.004224206588307587,0.01419830615943204,0.30499847131916175,-0.11380913270735549,-0.2139379535802412,-0.011652189063381039,-0.1129010106736951,-0.10456499692540777,-0.008449227074733815,0.18181572003799507,0.12177510881026382,0.24806321113513743,-0.003124605635930508,-0.007438107520086244,1
-0.020236472233292974,-0.602328205157552,-0.3226618412585915,-0.5780539024421052,-0.049563928323308575,-0.010916981344480808,-0.3794529690907723,0.005397380424119238,-0.012870936914505984,-0.45890285551478827,-0.4193000964144201,-0.25791783529325363,-0.0233659341406515,-0.01393286352498615,0
-0.007323246468852971,0.15806117100362596,0.09232018358620402,0.14447733600344298,0.15969236624136443,-0.011652189063381039,-0.9680543706004753,-0.2457701667252025,-0.00824948641766696,0.04248183735101633,0.20302872324673235,-0.0050506619197195875,-0.0024113463694283603,-0.010686205083361041,1
-0.01524376117980308,-0.25288971450535047,-0.08861197924613212,-0.337210156293579,-0.18421073624652964,-0.01135753382973624,-0.44943994483925465,0.36683360680974214,-0.0072468666488614214,0.1261364881650271,-0.02701397736561926,-0.04279571316476082,-0.010222574064715773,-0.010169560411134319,0
-0.005429575295908768,0.2402112748840244,0.16680945704584785,-0.4747393149577858,-0.004681659015568221,-0.013706193507624025,-0.7578200567310047,-0.4816226195361506,-0.012267798459833796,-0.12455585826786286,0.17585624828906424,-0.08078746409112504,-0.004897366531314572,-0.010907829817408145,1
-0.00766907648802566,0.2608489839076298,0.028412951760107014,-0.010494545223036096,0.3689486608060109,-0.006957730438029267,0.027346327447293126,-0.45007352519910876,-0.014276954480917214,-0.09658043932682006,0.4465257561196501,-0.2199260843668894,0.005753048535486567,-0.00647965250141487,1
0.01230512529893596,1.0212383600688169,0.29441642968561493,1.004537733113198,0.3689486608060109,-0.007249524941250268,0.11127602102067473,-0.43445212897396096,-0.010258642438750378,0.3906807410638796,0.5006068955984745,0.6403157044658037,0.007885901487746523,0.0003101234416646552,0
-0.010079813903227718,0.3636367968116336,-0.25896210044492146,0.2132419153355464,-0.09444619763104893,-0.015170887484577148,-0.5757445651353437,-0.1361140912624496,-0.013270418228639334,-0.08272853286085748,-0.09481325954149764,0.07093283993300885,-0.020879913978765288,-0.010391185145181423,0
-0.019376933544864482,0.2402112748840244,0.0178309101265602,0.05827003410906733,0.09994648826676827,-0.007103627689639898,-0.6317888230589392,-0.5756572987737836,-0.013270418228639334,-0.18023509014083083,0.08114830159202957,-0.15677096594385348,0.0018474346878431759,-0.01408109305490087,1
-0.021099368494723516,0.9388878900813978,0.43281293497135576,1.6925189634064997,1.5644491069122268,0.0031663945315747685,0.9103851230238594,0.8694750029951597,-0.00202227769735021,0.1399883946309897,-0.14889439902032203,0.058351156184661766,-0.015554706445364087,-0.016072837418025558,0
-0.01507252495671761,-0.41739028837315884,-0.0141227057864883,-0.3888674500357387,-0.2139379535802412,-0.013411538273978963,-0.5194269205877371,0.0838106634366044,-0.007646347962994773,0.25161846438604324,-0.270511010238537,-0.2959095862196178,-0.018393893816878445,-0.010464580349313938,0
-0.013178853783773408,-0.31460247546915504,-0.0460763216995368,-0.4405247437779289,-0.24395661422112577,-0.010476428859225376,-0.365236864641862,0.3824550030348899,-0.004834312830172313,0.3906807410638796,0.14894758376790793,0.2100714602087732,-0.008449813169331077,-0.010169560411134319,0
-0.011973485076172226,-0.1398832301430588,-0.14172967842627424,0.02405546292917987,-0.09444619763104893,-0.009303529385493253,0.04128904527219236,-0.10456499692540777,-0.005237710627778004,0.41865616000494715,0.06769396933143941,0.19748977646044857,-0.010582666121590404,-0.00677467243959449,0
-0.01713743235274759,1.257470000251697,-0.0141227057864883,1.5549898047423234,1.1162093004491958,-0.001382166842166633,0.43387223736133507,1.277775418056198,-0.010058901781683524,-0.3334208792937721,-0.6493427970267717,-0.5361950758448272,-0.043960429855000635,-0.01828764563684691,0
-0.024369644598354372,-0.5612531532173528,-0.3865690730846885,-0.6297111961842649,-0.24395661422112577,-0.005781970233873344,0.5880622933072225,0.476489682272495,-0.004031433718433628,0.25161846438604324,-0.14889439902032203,-0.10619753126914218,-0.01804072660725093,-0.01349105317854163,0
-0.014555458714459754,-0.19137731964856647,-0.2695441420784683,-0.06215183896519579,0.12967370560045335,-0.0122386388002471,-0.47759876711305177,-0.4656949214242565,-0.015479314906789606,-0.4309274365737455,0.06769396933143941,-0.16935264969217811,-0.010582666121590404,-0.012382929508306112,0
-0.011627655056999841,-0.05773312626266948,0.11348426685327878,0.47119294707398585,0.11481009693362407,-0.009598184619138054,-0.22498952652087378,-0.1517354874875974,-0.011464919348094753,-0.027049300987889515,0.27056419498612294,-0.030214029416413744,-0.004191032112060171,-0.01157126489789977,0
-0.009905220107140804,-0.5921095336992551,0.0178309101265602,-0.5609466168521615,0.20457463554910477,-0.00857118239701656,0.7843538893517938,0.13098115399879404,-0.007646347962994773,-0.06887662639491961,0.14894758376790793,-0.08078746409112504,-0.013775020702732278,-0.007364712315953729,1
-0.0241984083752689,-0.9002726063042368,-0.0141227057864883,-0.11380913270735549,-0.30370249219572193,-0.010038737104393484,-0.1410598329474922,0.09973836154849848,-0.00824948641766696,-0.15253127720893037,-0.5005537108508886,-0.017632345668066665,-0.02585195430253834,-0.014966152869439598,0
-0.014726694937545226,-0.24267104304706263,-0.024704747420035117,-0.5780539024421052,-0.16905568427250087,-0.01209274154863647,-0.6036300007851297,-0.2145273742749348,-0.009256022669944483,-0.055024719928957015,-0.32459214971736144,-0.2959095862196178,-0.01874706102650533,-0.012974408506314908,1
-0.012315957522342862,-0.3352401844927695,-0.003540664152941486,-0.5780539024421052,-0.25882022288798157,-0.011211636578125609,-0.1410598329474922,0.005397380424119238,-0.013474075369178171,0.16796381357203247,-0.12172192406267793,0.07093283993300885,-0.018393893816878445,-0.010907829817408145,1
-0.018517394856435682,-0.4893217207952604,-0.3651974988051868,-0.6297111961842649,-0.2888388835288661,-0.009449426637103884,-0.042914034925200295,0.4136977954851576,-0.0054374512848445015,0.1261364881650271,-0.2164298707597366,-0.16935264969217811,-0.01662113292149375,-0.012014514365993977,0
-0.0064637077804244785,0.1784985139202107,0.007248868493013385,-0.14802370388724295,0.18971102688224897,-0.005344278479041713,0.27968218141546003,0.476489682272495,-0.008852624872339149,0.4604834854119525,0.12177510881026382,0.2606448948834845,0.0004278410020859971,-0.007954752192312836,0
-0.009045681418712008,0.301924035847829,-0.0460763216995368,-0.010494545223036096,0.2791841221905302,-0.008862976900237823,0.2936248992403593,-0.12018639315052769,-0.015479314906789606,-0.2359143220137988,0.06769396933143941,-0.25791783529325363,-0.019460320293008107,-0.009726310943040111,1
0.03951153933150406,1.8946342205922864,1.0287271226484873,1.5378825191523797,0.5184590773960878,-0.011065739326514978,0.027346327447293126,0.24094353134832106,-0.004834312830172313,0.6275211810308318,1.122935715259627,1.0577315652931416,0.06008540004011994,0.011528076700737456,0
0.008689019176132415,0.9493069276467153,1.8904372972387,1.2453814792616937,0.9218166145513784,0.004633949238951692,1.0645751789697468,0.9794373803446867,-0.0016227963832165027,0.9898435972188,1.0957632403019828,0.9945764468700833,0.02066916950680699,-0.004486469016640624,0
-0.03848823907039556,0.034635649076016795,-1.2059510811407517,-0.750133069258528,-0.2288015622470705,-0.009744081870748685,-0.33735142899206355,-0.2616978648371244,-0.014876176452117418,-0.9882629673216358,-1.1363368627726314,-1.156151375052311,-0.04893247017877369,-0.021609138404254224,0
-0.028331580740330303,-0.8385598453404322,-0.3651974988051868,-0.9222122360749508,-0.1990743449133854,-0.006517177952773836,0.7561950670779968,0.02101877664926701,-0.0054374512848445015,-0.15253127720893037,-0.12172192406267793,-0.10619753126914218,-0.025138695036036194,-0.012457763834088184,0
-0.0173120261488345,-0.3660965649746718,-0.31207979962506355,-0.5609466168521615,-0.54268600409408,-0.009744081870748685,-0.02897131710031349,-0.2616978648371244,-0.012870936914505984,0.028629930885053747,0.1624019160284981,0.03294108900664463,0.002913861163972839,-0.010832995491625943,0
-0.007494482691938442,-0.19137731964856647,0.06036656767315551,-0.49218203752008854,-0.3185661008625512,-0.014438540496100457,-0.6736169765336121,-0.3716602421866236,-0.015079833592656255,-0.2359143220137988,0.09460263385259572,-0.06820578034277797,-0.010582666121590404,-0.01127624495972015,1
-0.013007617560687936,-0.22223370013047788,-0.08861197924613212,-0.21678828321934637,-0.1241734149647605,-0.011652189063381039,-0.042914034925200295,0.005397380424119238,-0.007646347962994773,0.1261364881650271,0.054239637070849264,0.12150627460772014,0.0071726422212437455,-0.009209666270813387,1
-0.016794959906576645,0.2608489839076298,-0.05665836333308362,-0.26844557696150606,0.3838122694728667,-0.006371280701163206,0.3075676170652461,0.5395878709466065,-0.0074466073059279185,0.293174183783931,-0.0001053128444389595,-0.06820578034277797,-0.027984807254797666,-0.01112945455145525,0
-0.013007617560687936,-0.8283411738821443,0.37948774477880554,0.3853210821519692,-0.18421073624652964,-0.0060766254675184055,0.027346327447293126,0.16253024833583588,-0.005840849082450191,-0.055024719928957015,0.08114830159202957,0.2986366458098487,-0.0013449198932986971,-0.011792889631946872,0
-0.010768116368571045,0.07591106712323663,0.03899499339363496,-0.5263966086999455,-0.09444619763104893,-0.009889979122359316,-0.3512941468169628,-0.07301590258833807,-0.010258642438750378,0.19566762650395764,-1.0416289160755725,-0.3084912699679649,-0.012002259807347582,-0.010096165207001804,0
-0.008357378953368681,1.0006006510452023,0.07094860930668347,0.5057429552262018,0.3689486608060109,-0.006222522719128776,0.0833905853708887,-0.041773110138070384,-0.008049745760600106,0.1541119071060699,-0.13517625632326807,0.1343346580373902,-0.0002854182644161506,-0.010096165207001804,0
-0.012490551318430082,0.4047118487518328,0.0497845260396087,0.36787835958966647,-0.1241734149647605,-0.010916981344480808,-0.1129010106736951,-0.2457701667252025,-0.008449227074733815,-0.4727547619807509,-0.14889439902032203,-0.055624096594430884,-0.00561062579781735,-0.012087909570126492,0
-0.010768116368571045,-0.07837083528627484,-0.0460763216995368,-0.3888674500357387,-0.09444619763104893,-0.010184634356004115,-0.2392056309697841,0.06818926721145663,-0.010861780893422567,-0.0409012074538521,-0.7712232186814745,0.058351156184661766,-0.011649092597720068,-0.010832995491625943,1
-0.024369644598354372,-0.4378276312897436,-0.6419905093766685,-0.5780539024421052,0.06992782762588372,-0.013852090759234395,-0.1410598329474922,-0.874301638372069,-0.02090364451536767,-0.6816197830066355,-0.71714207920265,-0.6881620795502841,-0.019107153083380592,-0.014671132931259979,1
0.007829480487703924,-0.6434032570977513,-0.003540664152941486,0.006612740366907633,0.055064218959027925,-0.015024990232966518,-0.2531483487946709,-1.0155068081718637,-0.02291280053645109,-0.08272853286085748,0.09460263385259572,0.2228998436384657,0.0025606939543453234,-0.0016816209214600344,1
-0.011110588814741987,-0.29416513255257026,-0.06724040496663043,-0.010494545223036096,0.33893000016512637,-0.006663075204384207,-0.46338266266414146,-0.34011114784958174,-0.015279574249722752,0.25161846438604324,0.40589894890141587,-0.10619753126914218,0.0032670283736003546,-0.008176376926359941,0
-0.013521326229944045,-0.25288971450535047,-0.3651974988051868,-0.027601830812979823,0.3689486608060109,-0.0050496232453969125,0.3778279794377519,0.5552092671717265,-0.0016227963832165027,0.9618681782777572,0.48715256333788437,-0.19476271687021768,0.005399881325859681,-0.009947935677087214,1
-0.016794959906576645,-0.1398832301430588,-0.2481725677989477,-0.8534476567428474,-0.01954526768242401,-0.010330531607614745,-0.42128112256544514,-0.45007352519910876,-0.012870936914505984,-0.08272853286085748,0.10832077654967368,-0.1441892821955064,0.004333454849730018,-0.012014514365993977,1
0.01746907257551132,-0.016658074322470254,-0.0141227057864883,0.006612740366907633,0.3540850521391816,-0.013706193507624025,0.16732027894425786,-0.6699982798981627,-0.013070677571572837,0.3491250216660166,0.5546880350772989,0.19748977646044857,0.015697129183033936,0.0015650375201652056,1
-0.012144721299257697,-0.4893217207952604,-0.39715111471823533,-0.990976815407039,-0.4083306394780584,-0.010625186841259546,-0.1831613730461885,0.13098115399879404,-0.006040589739516689,-0.055024719928957015,-0.1623487312809122,-0.3590647046426762,-0.015907873654991602,-0.010612809879228526,1
-0.011110588814741987,-0.29416513255257026,-0.0141227057864883,-0.5092893231100017,0.42869453878060704,-0.006222522719128776,0.8685569695491866,0.4924173803844169,-0.00503796997071115,0.18181572003799507,0.2164830555073225,0.07093283993300885,-0.008096645959704192,-0.007512941845868318,1
-0.01507252495671761,-0.6331845856394543,-0.17368329433932275,-0.6126039105943212,-0.6024318820686761,-0.009598184619138054,0.0833905853708887,0.20970073889802548,-0.005840849082450191,0.1261364881650271,0.06769396933143941,0.18490809271210149,-0.01804072660725093,-0.01112945455145525,0
-0.013178853783773408,-0.016658074322470254,-0.33324388289213835,-0.06215183896519579,0.503304025422059,-0.006808972455994837,0.22363792349187692,0.3980763992600098,-0.0054374512848445015,0.1399883946309897,-0.12172192406267793,-0.19476271687021768,-0.008096645959704192,-0.01142447448963487,0
-0.012833023764600719,-0.10902684966115653,0.028412951760107014,0.006612740366907633,-0.18421073624652964,-0.012384536051857471,-0.5336430250366473,-0.041773110138070384,-0.011464919348094753,0.16796381357203247,-0.6087159898085375,-0.0936158475207951,-0.013775020702732278,-0.009874540472954699,0
